Time (s),CPU (%),Mem (%),Mem Total (MB),Mem Used (MB),Protocol (FPS),Protocol RTT (ms),GPU0 (%),GPU0 Mem (%),GPU0 Encode (%),GPU0 Decode (%),GPU0 Mem Total (MB),GPU0 Mem Used (MB)
25,47.27,57.0,16313,9399,0,0,26.0,18.18,0.0,0.0,6144,1117
26,16.02,57.0,16313,9397,0,0,38.0,18.21,0.0,0.0,6144,1119
27,41.8,57.0,16313,9383,0,0,32.0,18.21,0.0,0.0,6144,1119
28,29.49,57.0,16313,9388,0,0,34.0,18.21,0.0,0.0,6144,1119
29,17.58,57.0,16313,9387,0,0,39.0,18.21,0.0,0.0,6144,1119
30,45.9,57.0,16313,9386,0,0,29.0,18.21,0.0,0.0,6144,1119
31,16.21,57.0,16313,9390,0,0,38.0,18.21,0.0,0.0,6144,1119
32,15.63,57.0,16313,9389,0,0,38.0,18.21,0.0,0.0,6144,1119
33,45.12,57.0,16313,9396,0,0,28.0,18.21,0.0,0.0,6144,1119
34,16.41,57.0,16313,9394,0,0,39.0,18.21,0.0,0.0,6144,1119
35,33.59,57.0,16313,9396,0,0,32.0,18.21,0.0,0.0,6144,1119
36,24.61,57.0,16313,9402,0,0,32.0,18.21,0.0,0.0,6144,1119
37,15.04,57.0,16313,9397,0,0,38.0,18.21,0.0,0.0,6144,1119
38,43.65,57.0,16313,9414,0,0,21.0,18.21,0.0,0.0,6144,1119
39,18.16,57.0,16313,9413,0,0,21.0,18.25,0.0,0.0,6144,1121
40,15.23,57.0,16313,9414,0,0,35.0,18.25,0.0,0.0,6144,1121
41,44.14,57.0,16313,9410,0,0,38.0,18.25,0.0,0.0,6144,1121
42,20.31,57.0,16313,9410,0,0,32.0,18.25,0.0,0.0,6144,1121
43,35.55,57.0,16313,9405,0,0,30.0,18.25,0.0,0.0,6144,1121
44,24.61,57.0,16313,9417,0,0,26.0,18.25,0.0,0.0,6144,1121
45,15.82,57.0,16313,9416,0,0,35.0,18.25,0.0,0.0,6144,1121
46,45.31,57.0,16313,9417,0,0,38.0,18.25,0.0,0.0,6144,1121
47,20.12,57.0,16313,9417,0,0,28.0,18.31,0.0,0.0,6144,1125
48,15.46,57.0,16313,9423,0,0,39.0,18.31,0.0,0.0,6144,1125
49,50.49,57.0,16313,9432,0,0,24.0,18.34,0.0,0.0,6144,1127
50,16.41,57.0,16313,9432,0,0,23.0,18.34,0.0,0.0,6144,1127
51,36.13,57.0,16313,9433,0,0,37.0,18.34,0.0,0.0,6144,1127
52,30.86,57.0,16313,9449,0,0,31.0,18.38,0.0,0.0,6144,1129
53,19.73,57.0,16313,9451,0,0,38.0,18.38,0.0,0.0,6144,1129
54,47.66,57.0,16313,9454,0,0,31.0,18.38,0.0,0.0,6144,1129
55,19.14,58.0,16313,9464,0,0,26.0,18.41,0.0,0.0,6144,1131
